EquationName,DataSourceFile,DataTargetFile,EquationString,Degree,Lambda,Alpha,MaxInteractions,Runtime,Successful,RMSE_Training,RMSE_Test,RMSE_Full
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition0.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition0_d4_i2_l1_a0.csv,0.12323086787497048 + -0.0511890512298945 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.051903518960443824 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.05947752756870032 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.05348661887059659 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + -0.0007665375407137386 * ((x0 * 0.1) +0) + 0.004956136000118503 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.0020893806141102883 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -9.016963064818101E-05 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.08562044460891542 * (((x0 * 0.1) +0)**2) + 0.1287687335550407 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.1781439253675396 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.04894725903221611 * (((x0 * 0.1) +0)**3) + 0.05523159994093142 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.027544528494591537 * (((x0 * 0.1) +0)**4),4,1,0,2,194,True,0.274715615591545,0.08654469558903807,0.08693615536093237
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition2.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition2_d4_i2_l1_a0.csv,0.11319728411414941 + -0.0672574936963894 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.03337230501170548 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.05524838844181889 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.018645038369814126 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + 0.002288925312580524 * ((x0 * 0.1) +0) + 0.0006246899158433418 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.009181771165577914 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.002237395194462832 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.1255850841122536 * (((x0 * 0.1) +0)**2) + 0.14406132360270657 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.2196068845742682 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.03703757611844542 * (((x0 * 0.1) +0)**3) + 0.06384404921359796 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.03400753755560155 * (((x0 * 0.1) +0)**4),4,1,0,2,259,True,0.2874222275256387,0.07735625536373104,0.07784947809417245
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition8.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition8_d4_i2_l1_a0.csv,0.12373393108621908 + -0.06902185663947556 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.07847658594621247 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.1000559429251754 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.0700535778418075 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + 0.0027947304107819176 * ((x0 * 0.1) +0) + -0.006059883551498259 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.0014832373877763998 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.004196301255240998 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.14758495603595903 * (((x0 * 0.1) +0)**2) + 0.214045701735823 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.3644153387743974 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.00980251527793485 * (((x0 * 0.1) +0)**3) + 0.05340197777489536 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.0461190057069179 * (((x0 * 0.1) +0)**4),4,1,0,2,458,True,0.33606695186566554,0.10020046273687849,0.10071211842684497
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition6.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition6_d4_i2_l1_a0.csv,0.08527453584051033 + -0.04274965297801586 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.07817637062032244 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.08139418856870935 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.09514031585507389 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + 0.0005587224033449754 * ((x0 * 0.1) +0) + -0.003496364525964892 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.0027040649088745056 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.007785887800039417 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.060088306749742464 * (((x0 * 0.1) +0)**2) + 0.10724631896750497 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.15422059842983402 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.0013768365532244532 * (((x0 * 0.1) +0)**3) + -0.011018525824723208 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.01109446699496256 * (((x0 * 0.1) +0)**4),4,1,0,2,485,True,0.39816894140242226,0.08447047262787413,0.08536107273889468
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.15_repetition1.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.15_repetition1_d4_i2_l1_a0.csv,0.11831758951141066 + -0.04124993593346143 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.10027113367197141 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.08017470780191413 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.10435641693303588 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + 0.0022785973857530517 * ((x0 * 0.1) +0) + -0.0011672200462749028 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.007713353565038771 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.01183432283835871 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.130570064409013 * (((x0 * 0.1) +0)**2) + 0.2690915151160047 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.4054491089115435 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.042687172165719704 * (((x0 * 0.1) +0)**3) + 0.04390208179787181 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.0016468588200645494 * (((x0 * 0.1) +0)**4),4,1,0,2,159,True,0.40863090429158766,0.09966204779379742,0.10044607295869018
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.15_repetition3.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.15_repetition3_d4_i2_l1_a0.csv,0.1133869587057535 + -0.05048532488163401 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.10280593707177606 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.07189758624056734 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.10289619194430936 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + -0.002415482901433253 * ((x0 * 0.1) +0) + -0.00011466397655177358 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.0010335953231737178 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.0026159593690263817 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.13104062064664712 * (((x0 * 0.1) +0)**2) + 0.07748427838139366 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.15288766859311947 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.008172436668988781 * (((x0 * 0.1) +0)**3) + -0.062090228497580016 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.03271826580491186 * (((x0 * 0.1) +0)**4),4,1,0,2,140,True,0.37752030647223483,0.10393082492130301,0.1045619660578143
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.15_repetition5.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.15_repetition5_d4_i2_l1_a0.csv,0.12106751882822665 + -0.05504884962742455 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.05618808355653246 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.0501855676826458 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.05029155246661914 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + 0.0021213816818823937 * ((x0 * 0.1) +0) + -0.003921964827253805 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.005927255402003352 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -6.606732096915328E-08 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.10645651320338477 * (((x0 * 0.1) +0)**2) + 0.1963964541643349 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.2963669447275058 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.02552995002461022 * (((x0 * 0.1) +0)**3) + -0.019946437764203073 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.022019624666538742 * (((x0 * 0.1) +0)**4),4,1,0,2,85,True,0.33824917864003284,0.07903341513567143,0.07971410713281579
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition5.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition5_d4_i2_l1_a0.csv,0.06355470252093445 + -0.04360654427885013 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.08206941244293993 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.09696113589674663 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.09462707185034212 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + 0.0009049879744763399 * ((x0 * 0.1) +0) + -0.0041383520815887085 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.0009576319082262558 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.0004789112426873032 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.08645267393371353 * (((x0 * 0.1) +0)**2) + 0.0932578315255214 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.14549526536022517 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.0017783883854604523 * (((x0 * 0.1) +0)**3) + -0.03435360580146979 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.008238623612497348 * (((x0 * 0.1) +0)**4),4,1,0,2,155,True,0.382454707240732,0.07935081899221662,0.08022710072124033
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.15_repetition9.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.15_repetition9_d4_i2_l1_a0.csv,0.11183661955946197 + -0.02818640331100406 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.03255174106644685 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.01638284594264575 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.006959001677748799 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + 0.0005683844067818556 * ((x0 * 0.1) +0) + -0.00513905067123917 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.0013720678946592781 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.003075487707976585 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.06920111772382795 * (((x0 * 0.1) +0)**2) + 0.09249929892313204 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.1647311707922697 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.011706226686578036 * (((x0 * 0.1) +0)**3) + -0.03634891040907288 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.0036484602762722595 * (((x0 * 0.1) +0)**4),4,1,0,2,141,True,0.22821936567520337,0.06592146634014442,0.06628220328890064
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.15_repetition7.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.15_repetition7_d4_i2_l1_a0.csv,0.11150284743443091 + -0.05745744005795802 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.061032778088359545 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.05527488445773335 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.04422696976950634 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + 0.0010571245055636177 * ((x0 * 0.1) +0) + 0.0026229349139554386 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.0012232254585260978 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.007447768500366451 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.11757116227524203 * (((x0 * 0.1) +0)**2) + 0.11439823491239791 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.12399960331263545 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.025659490819681705 * (((x0 * 0.1) +0)**3) + -0.021922638724818262 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.020125038125328367 * (((x0 * 0.1) +0)**4),4,1,0,2,117,True,0.2924722403344743,0.0787092770760383,0.07921121065420926
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition1.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition1_d4_i2_l1_a0.csv,0.0716405606197659 + -0.03636987533900798 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.1480155369949907 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.11633182821594193 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.18832127074040836 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + -0.0034063279171281688 * ((x0 * 0.1) +0) + 0.009470800618303642 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.011633744977280494 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.01833496973984879 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.17673676829716872 * (((x0 * 0.1) +0)**2) + 0.30753170311501604 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.37087586199289113 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.01923673701740847 * (((x0 * 0.1) +0)**3) + -0.0177933682910474 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.04713576413420197 * (((x0 * 0.1) +0)**4),4,1,0,2,241,True,0.45825642998451954,0.10958873050352011,0.11048747136063743
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition3.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition3_d4_i2_l1_a0.csv,0.06936717343032832 + -0.05489456584653998 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.061878302571025355 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.06053987681549936 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.05983736509249954 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + -0.002249790477099946 * ((x0 * 0.1) +0) + 0.0026690884885331202 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.004844554361706667 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -4.068061061742309E-08 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.11254138888501163 * (((x0 * 0.1) +0)**2) + 0.13363366048562023 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.24222657330343447 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.002708543505417437 * (((x0 * 0.1) +0)**3) + 0.012090329866120892 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.0468830855860345 * (((x0 * 0.1) +0)**4),4,1,0,2,215,True,0.29141697351358237,0.06370553353415613,0.06433645681608254
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition7.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition7_d4_i2_l1_a0.csv,0.11329200541667508 + -0.0392538713142919 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.05232477980732953 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.02541118442781707 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.018691229491687607 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + 0.0027588689038463006 * ((x0 * 0.1) +0) + -0.0045097634027319285 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.010491224514493119 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.007787085682395503 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.13977545830689622 * (((x0 * 0.1) +0)**2) + 0.15363278133383812 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.25601171539982664 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.012589103833836218 * (((x0 * 0.1) +0)**3) + -0.05764563194794843 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.07086144591806946 * (((x0 * 0.1) +0)**4),4,1,0,2,584,True,0.20052006535443279,0.08260662322438926,0.08280824410560897
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition9.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size100_noise_level0.2_repetition9_d4_i2_l1_a0.csv,0.12795349337956965 + -0.04968297884138298 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.11007382996047711 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.07643178404989996 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.09821377183110445 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + 0.00287899802947338 * ((x0 * 0.1) +0) + -0.00282487353063907 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.001424275124376645 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.004581805972608106 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.15133463236684205 * (((x0 * 0.1) +0)**2) + 0.2153262526975135 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.21898391578006085 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.010864651697851155 * (((x0 * 0.1) +0)**3) + 0.0014375303390536714 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.021973089542853107 * (((x0 * 0.1) +0)**4),4,1,0,2,454,True,0.42290834172088093,0.10557414303886233,0.10636464500096375
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size1000_noise_level0_repetition0.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size1000_noise_level0_repetition0_d4_i2_l1_a0.csv,0.10572325745263082 + -0.048211508379069214 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.06681146740939 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.06544754819897904 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.06928323065371503 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + -0.001493752053520745 * ((x0 * 0.1) +0) + 0.0036847662417415885 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.0029872518144736042 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.0026047503495044257 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.11054189304520474 * (((x0 * 0.1) +0)**2) + 0.1753818945239192 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.25248312246955545 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.002044551744625968 * (((x0 * 0.1) +0)**3) + -0.005455269890402935 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.0025799481402710026 * (((x0 * 0.1) +0)**4),4,1,0,2,317,True,0.2988442624683564,0.0756680589323003,0.08095185022062995
FeynmanICh6Eq20,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_data\FeynmanICh6Eq20\FeynmanICh6Eq20_sample_size1000_noise_level0_repetition2.csv,D:\src\NIPS-Benchmarks\experiments\repeated_best_config_results\individual\FeynmanICh6Eq20_sample_size1000_noise_level0_repetition2_d4_i2_l1_a0.csv,0.10965832650635758 + -0.05450463333318696 * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.08534962045699976 * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + -0.07925396151996357 * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + 0.09157324996402304 * (((x1 * 0.20202020202020202) -1.02020202020202)**4) + -0.0012054807356938865 * ((x0 * 0.1) +0) + 0.002682309196523302 * ((x0 * 0.1) +0) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.0059121023163644345 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.003680443195943957 * ((x0 * 0.1) +0) * (((x1 * 0.20202020202020202) -1.02020202020202)**3) + -0.1576058315307777 * (((x0 * 0.1) +0)**2) + 0.21767570397093458 * (((x0 * 0.1) +0)**2) * ((x1 * 0.20202020202020202) -1.02020202020202) + -0.29856631591781074 * (((x0 * 0.1) +0)**2) * (((x1 * 0.20202020202020202) -1.02020202020202)**2) + 0.006218122676005385 * (((x0 * 0.1) +0)**3) + -0.007465859233340993 * (((x0 * 0.1) +0)**3) * ((x1 * 0.20202020202020202) -1.02020202020202) + 0.027820397958826893 * (((x0 * 0.1) +0)**4),4,1,0,2,444,True,0.34854649084028894,0.08532533302164384,0.09171230856651252
